member_id,book_id,Percentage_Comp,reading_time_date
F2D3EC9A-13A5-4A2D-9531-43A721EFE7DB,150603930,100,2/10/2017 10:18
F2D3EC9A-13A5-4A2D-9531-43A721EFE7DB,150603931,100,2/10/2017 15:54
F2D3EC9A-13A5-4A2D-9531-43A721EFE7DB,150603932,100,2/10/2017 17:34
5420B139-FC0E-4A75-A275-C2B1FB2C340D,150603936,100,2/9/2017 20:16
5420B139-FC0E-4A75-A275-C2B1FB2C340D,150603937,100,2/10/2017 12:46
5420B139-FC0E-4A75-A275-C2B1FB2C340D,150603938,100,2/10/2017 16:45
5420B139-FC0E-4A75-A275-C2B1FB2C340D,150603939,100,2/10/2017 19:33
5420B139-FC0E-4A75-A275-C2B1FB2C340D,150603940,100,2/11/2017 6:35
5420B139-FC0E-4A75-A275-C2B1FB2C340D,150603941,100,2/11/2017 12:57
0CD3CFBA-37C7-49E5-AB73-B8288467C683,150604231,81,2/10/2017 0:53
0CD3CFBA-37C7-49E5-AB73-B8288467C683,150604232,77.385,2/10/2017 10:17
DF166412-DCB4-454E-B2C6-F85529590E53,150604422,76.888,2/10/2017 16:46
201F6F80-5E6A-44B1-9E73-E954B252219A,150604808,100,2/11/2017 6:00
2C68ABED-F261-4A18-85BA-4EE18C7C0D69,150604808,100,2/11/2017 4:12
4290108A-23D5-47E4-B080-45C4BFA56B27,150604808,100,2/10/2017 3:17
486ADC2C-7844-4B54-AAEC-38E64C9B0443,150604808,100,2/14/2017 2:29
48DCC7B1-672D-47DA-B518-A6B47C079037,150604808,100,2/10/2017 16:18
54B23D09-8C54-47C5-AEB9-91A6FA53FD71,150604808,100,2/10/2017 15:17
885D0514-AEC0-48E5-AC0F-E91B52999612,150604808,4,2/10/2017 22:33
96CAF518-D254-4E10-8750-30C81494CB24,150604808,100,2/10/2017 9:43
C89CE538-24BA-46DE-8F73-7CDB0AC3E7BF,150604808,100,2/11/2017 9:26
C8D5D3DF-DAF4-4927-A569-4BC8BA846D8D,150604808,91.666,2/11/2017 9:25
CFD51035-0E1B-467A-AF87-EC11EC969D7C,150604837,100,2/10/2017 21:26
9CEF94CA-213F-4F29-AB67-44876ABF280E,150604838,100,2/10/2017 22:21
C4955035-5797-4E68-90EA-AF9EB0B6FECF,150604838,100,2/11/2017 10:25
CFD51035-0E1B-467A-AF87-EC11EC969D7C,150604838,100,2/11/2017 9:09
9CEF94CA-213F-4F29-AB67-44876ABF280E,150604839,100,2/11/2017 0:25
C4955035-5797-4E68-90EA-AF9EB0B6FECF,150604839,100,2/11/2017 13:37
CFD51035-0E1B-467A-AF87-EC11EC969D7C,150604839,100,2/11/2017 12:48
9CEF94CA-213F-4F29-AB67-44876ABF280E,150604840,100,2/11/2017 9:25
CFD51035-0E1B-467A-AF87-EC11EC969D7C,150604840,100,2/11/2017 16:27
9CEF94CA-213F-4F29-AB67-44876ABF280E,150604841,100,2/11/2017 10:36
CFD51035-0E1B-467A-AF87-EC11EC969D7C,150604841,100,2/11/2017 20:31
9CEF94CA-213F-4F29-AB67-44876ABF280E,150604842,100,2/11/2017 11:10
CFD51035-0E1B-467A-AF87-EC11EC969D7C,150604842,100,2/12/2017 8:33
CFD51035-0E1B-467A-AF87-EC11EC969D7C,150604843,100,2/12/2017 18:41
CFD51035-0E1B-467A-AF87-EC11EC969D7C,150604844,100,2/12/2017 22:40
0FDF298A-62D7-4FA1-B074-97672C088469,150604845,100,2/11/2017 19:49
CFD51035-0E1B-467A-AF87-EC11EC969D7C,150604845,100,2/13/2017 8:55
CFD51035-0E1B-467A-AF87-EC11EC969D7C,150604846,100,2/13/2017 12:32
CFD51035-0E1B-467A-AF87-EC11EC969D7C,150604847,100,2/13/2017 16:08
CFD51035-0E1B-467A-AF87-EC11EC969D7C,150604848,100,2/13/2017 20:35
57167826-83F6-435C-AC26-100819B5E96D,150604872,100,2/11/2017 1:35
57167826-83F6-435C-AC26-100819B5E96D,150604873,100,2/11/2017 2:31
57167826-83F6-435C-AC26-100819B5E96D,150604874,100,2/11/2017 6:43
57167826-83F6-435C-AC26-100819B5E96D,150604875,100,2/11/2017 16:12
801636A8-5CC4-4C1C-83A5-BA3F2B94DB79,150604878,100,2/9/2017 22:10
801636A8-5CC4-4C1C-83A5-BA3F2B94DB79,150604879,100,2/10/2017 0:05
09C4CE3F-DF7F-4E75-852B-52CA12B84AAE,150604883,61.6,2/10/2017 1:49
09C4CE3F-DF7F-4E75-852B-52CA12B84AAE,150604884,33.8,2/10/2017 3:31
09C4CE3F-DF7F-4E75-852B-52CA12B84AAE,150604885,29.6,2/10/2017 5:53
09C4CE3F-DF7F-4E75-852B-52CA12B84AAE,150604886,56.4,2/10/2017 10:55
09C4CE3F-DF7F-4E75-852B-52CA12B84AAE,150604887,71,2/11/2017 0:49
09C4CE3F-DF7F-4E75-852B-52CA12B84AAE,150604888,100,2/11/2017 5:33
09C4CE3F-DF7F-4E75-852B-52CA12B84AAE,150604889,90.5,2/11/2017 16:40
C2E6FB01-D8F6-4EE6-BFF1-FAD154CFBF45,150604959,2,2/11/2017 17:25
C2E6FB01-D8F6-4EE6-BFF1-FAD154CFBF45,150604960,0,2/11/2017 17:09
8BE64718-835E-4E5E-B9B4-7B9BD3C41250,150604961,76,2/12/2017 21:29
6CBAC22D-E4C2-4C10-8546-AE55EB9EB65E,150700627,100,2/10/2017 3:24
6CBAC22D-E4C2-4C10-8546-AE55EB9EB65E,150700628,100,2/10/2017 6:38
654B44D5-3EBA-441E-8682-A21C655D5285,150700758,100,2/10/2017 16:25
6E4A4373-E8BF-41AF-8C71-D0FAE109B298,150701428,1,2/10/2017 2:42
9D993FBA-B2B2-4A90-BB2D-F9A3CA2B6C83,150702162,94.389,2/10/2017 3:27
9D993FBA-B2B2-4A90-BB2D-F9A3CA2B6C83,150703137,94.037,2/12/2017 22:48
56FA4779-26BA-439D-B983-89B499F51FE4,150703329,100,2/11/2017 11:08
B3D0B703-AA9B-44A5-BEAA-132ADA3358C5,150703329,84,2/14/2017 1:43
8EC42DDE-D0D3-44DD-97EE-C1128CD4DCB1,150703336,100,2/10/2017 16:32
AD285580-D9DF-4A10-AF67-0BC601EC2B5D,150703336,100,2/10/2017 8:24
8EC42DDE-D0D3-44DD-97EE-C1128CD4DCB1,150703337,100,2/10/2017 20:39
AD285580-D9DF-4A10-AF67-0BC601EC2B5D,150703337,17,2/10/2017 13:16
8EC42DDE-D0D3-44DD-97EE-C1128CD4DCB1,150703338,100,2/11/2017 8:09
8EC42DDE-D0D3-44DD-97EE-C1128CD4DCB1,150703339,100,2/11/2017 15:47
AD285580-D9DF-4A10-AF67-0BC601EC2B5D,150703339,100,2/11/2017 10:38
77B444C3-41F8-4926-BF5A-AE36B6D2C058,150703711,100,2/11/2017 11:49
8E022B7E-5EBF-45B4-AC3C-C67DEA9E87FB,150704191,100,2/11/2017 2:15
92934558-606F-4860-B616-D6E930F09E7D,150704191,1,2/10/2017 17:53
D4284616-86A6-4C2F-A209-832220551BB0,150704191,100,2/13/2017 17:28
ACA2DB95-A892-4AC6-8A5A-E85C670B0573,150704196,99.951,2/10/2017 18:31
9DE4EBEF-9DAF-440B-B275-B61575F2CEE2,150704566,100,2/12/2017 23:07
ECF1323D-E91A-4923-A4D2-FC9FAB8BA746,150704566,100,2/10/2017 2:28
E550A7E4-E252-4070-9AAD-AD89E25D4F12,150704651,26.936,2/13/2017 7:41
5C86A534-5390-497C-9524-7D9DD4131432,150704652,72,2/12/2017 23:14
B2127136-4BE3-47B9-9B28-A03ECEE224D2,150704652,100,2/13/2017 19:23
02E30AF5-8AA3-4052-A5C5-1605DF381828,150800001,100,2/12/2017 13:54
23675F3D-AFF2-4404-8634-24BD9011C191,150800001,82,2/10/2017 16:24
509E454A-1AE8-4D0A-9F6E-DD71D350D630,150800001,50,2/11/2017 19:16
578B22E4-51C0-491C-8DBA-B41920877D3C,150800001,100,2/10/2017 21:05
7E3E2DD9-DEEE-4D46-B12C-AD9EAEE7BF0D,150800001,78,2/12/2017 0:36
87E542D8-74DC-46E3-B3F7-32A3C4086014,150800001,51,2/9/2017 21:37
8C315093-5EAB-449F-9B29-E93A17E9CD8B,150800001,100,2/11/2017 10:30
8E5DAA99-3D6E-4522-A64D-9A81B95D972D,150800001,24,2/12/2017 20:07
9F351FFB-B63A-4A50-ACED-A9BA957732EA,150800001,100,2/11/2017 23:14
A6222F45-DA8B-44BA-A77F-D306E92E05C1,150800001,92,2/11/2017 23:36
A7E193DB-DCD0-4C50-ADB5-23165C329618,150800001,100,2/10/2017 17:40
ABEA8E70-2701-4446-B25F-8DDF5C2C179A,150800001,100,2/13/2017 0:28
AC5CD67A-1F04-4AB3-BCB1-81BCA2F43205,150800001,84.274,2/14/2017 10:28
B315E961-90EF-4B62-9B8C-BDC56C6B3CC6,150800001,59,2/15/2017 22:20
C97F19FE-EBBB-495C-8533-21412236E4C3,150800001,100,2/13/2017 10:49
E3A666A8-12D6-47CB-A3C6-1E55C872E4BF,150800001,3,2/10/2017 15:24
E3FBE243-6E4A-4AF3-9182-43000AA02D5F,150800001,100,2/10/2017 10:49
F311BB14-35C3-464A-BBC8-9C66889FE13F,150800001,100,2/10/2017 21:43
FC1FE966-D313-456C-9765-EEA6F5BF381B,150800001,100,2/11/2017 16:03
179DE9B3-A9B0-4666-A55C-88CED7063BD8,150800180,100,2/11/2017 2:58
179DE9B3-A9B0-4666-A55C-88CED7063BD8,150800181,100,2/11/2017 17:10
332ADD31-B5B1-45A3-94ED-EE47A3A60DC5,150800753,99.8,2/10/2017 22:12
2A192EA4-CD68-4A66-9662-8ACFCC5A9A78,150800979,99.5,2/13/2017 11:43
3DEF63C9-6A1D-468C-9F48-119B9BEAE8BB,150802077,1,2/12/2017 19:19
1C2B0D2C-0710-48EB-A31D-EDECDDA494D6,150802433,1,2/10/2017 16:14
01FB7B39-A44A-4CFA-BAC1-282825A07CB9,150802637,63,2/15/2017 18:08
E97E3349-99DA-4B99-81F3-618D412FD70A,150804083,100,2/9/2017 13:36
3C7E0C43-9C73-4875-B54C-931210972F7D,150804220,1,2/10/2017 16:53
7D44FC8A-7B14-451D-BA6C-D37E3DAF62C0,150804220,100,2/10/2017 0:24
1C8CC362-5DB0-433E-9A6E-F31284937B32,150804254,0,2/10/2017 20:12
25AA379B-0701-4351-8FF9-6371464F265E,150804423,100,2/11/2017 13:29
E9933CD0-7AA8-45EC-B092-2E0DA7EB92F5,150804423,69.6,2/10/2017 16:35
5FA1D369-51DF-4362-8C6B-29B45F67D006,150804427,100,2/11/2017 8:41
36F71280-4813-4393-9F27-09F731286B6C,150900005,73.1,2/10/2017 18:16
36F71280-4813-4393-9F27-09F731286B6C,150900404,95,2/10/2017 17:22
60C0F641-CF23-4013-8949-9E82DE93152A,150900474,100,2/10/2017 11:01
976A2B64-1F7E-4DD3-927A-9DE2B899C881,150900474,100,2/12/2017 0:31
C38045B7-EF85-473C-979F-5B911F14FF17,150900474,100,2/11/2017 16:00
23A6FC00-040E-4037-ADE5-6A837F51A061,150900987,100,2/10/2017 19:09
23A6FC00-040E-4037-ADE5-6A837F51A061,150900988,44,2/11/2017 19:24
CFB53605-BD44-49BA-BB88-7C6BB58FAB25,150901009,100,2/10/2017 8:54
CFB53605-BD44-49BA-BB88-7C6BB58FAB25,150901010,38,2/11/2017 8:51
02E30AF5-8AA3-4052-A5C5-1605DF381828,150901380,100,2/12/2017 0:31
07716ECE-F60B-476A-A938-30181CE51E1D,150901380,88.461,2/9/2017 17:17
1595EB62-6189-405E-8F0B-A6800A0E6BAE,150901380,100,2/11/2017 3:10
29C6B46B-7646-4B9F-9DFE-DDC42C99250D,150901380,100,2/10/2017 11:54
403A07B9-C865-4E55-B357-D962488ECC87,150901380,100,2/10/2017 23:54
4055EF98-D6C3-41A9-8C8A-0FDE6845835A,150901380,3,2/10/2017 23:48
4290108A-23D5-47E4-B080-45C4BFA56B27,150901380,100,2/10/2017 4:04
57B43E46-1287-4E2F-8862-A496B3770479,150901380,0,2/10/2017 19:07
711509EE-4797-499D-9BA5-87AB210DBB2C,150901380,43,2/13/2017 23:08
885D0514-AEC0-48E5-AC0F-E91B52999612,150901380,99,2/11/2017 11:12
9AE86B02-0B62-4625-A3FD-CEE88AAA7888,150901380,100,2/9/2017 21:52
B315E961-90EF-4B62-9B8C-BDC56C6B3CC6,150901380,100,2/14/2017 12:11
D030E380-52F3-4FB8-BD86-4B93401AC619,150901380,98,2/14/2017 8:24
DAC13565-0A4F-4152-88FF-C49F605BD828,150901380,100,2/10/2017 23:49
E8632E18-FF8C-4C4D-9F8A-4F504A335521,150901380,0,2/9/2017 20:57
31CA9596-19CE-4739-B46C-EE7BCD28C01C,150901414,100,2/12/2017 19:30
677E60F2-501B-4A4B-ADD3-3618B125355F,150901984,69.5,2/9/2017 23:38
677E60F2-501B-4A4B-ADD3-3618B125355F,150901986,100,2/10/2017 14:17
2E1C9D6F-0A18-4A1A-9DBB-F8BE6B5CEA6E,150902196,56,2/10/2017 19:23
FE500A99-6CC4-461F-AE38-394A60E4897B,150902447,100,2/13/2017 18:02
36F71280-4813-4393-9F27-09F731286B6C,150904418,23.5,2/10/2017 19:49
2044E31F-164F-44D4-97E8-712556D308F9,150904461,85,2/12/2017 5:01
B2BE524F-F351-4CEA-B35D-39000F7F6BF4,150904497,100,2/11/2017 11:32
F048364A-A867-4E0C-B099-0CFED1ABF525,150904659,100,2/10/2017 21:40
9A35783E-D9D9-4923-A0FE-980533E94CED,150904721,100,2/9/2017 19:36
491E5A9C-9369-4C33-A13A-15BD340E3304,150904803,100,2/13/2017 16:02
7B3A419B-46CC-445E-AA43-42CAF03FB5DE,150905254,0,2/12/2017 12:27
45BB2156-BCB3-428B-93A9-9D1A24BBD296,151000438,100,2/11/2017 23:40
DEE8153C-17BA-474F-A973-FD34F8E90020,151000751,100,2/10/2017 12:04
26F91BFD-8070-4155-8E76-B1B2BE4D57EA,151000858,99.5,2/10/2017 9:07
26F91BFD-8070-4155-8E76-B1B2BE4D57EA,151000859,99.1,2/10/2017 18:05
B0E364A7-82D3-4DEC-8E01-7CF01B745D41,151000866,100,2/11/2017 13:19
8A81CC67-1538-4298-9551-DD360371E7CC,151000891,100,2/10/2017 22:37
8A81CC67-1538-4298-9551-DD360371E7CC,151000892,100,2/11/2017 0:21
D8D634D4-6CDA-46A1-A4E4-720CE963042E,151001028,100,2/10/2017 17:30
D8D634D4-6CDA-46A1-A4E4-720CE963042E,151001029,100,2/10/2017 19:16
D8D634D4-6CDA-46A1-A4E4-720CE963042E,151001030,100,2/11/2017 9:48
D8D634D4-6CDA-46A1-A4E4-720CE963042E,151001031,100,2/11/2017 15:47
84211488-C41A-4BA2-A65D-CA099F42221D,151001041,24,2/12/2017 10:59
A569454F-25CC-47D5-B402-3D653F83A4C5,151001057,100,2/10/2017 9:07
87232202-734B-447E-ABDE-4F42DC55375D,151001058,100,2/13/2017 13:41
A569454F-25CC-47D5-B402-3D653F83A4C5,151001058,100,2/10/2017 13:03
A569454F-25CC-47D5-B402-3D653F83A4C5,151001059,100,2/10/2017 15:16
A569454F-25CC-47D5-B402-3D653F83A4C5,151001060,100,2/11/2017 10:36
A569454F-25CC-47D5-B402-3D653F83A4C5,151001061,100,2/11/2017 12:45
E97E3349-99DA-4B99-81F3-618D412FD70A,151001109,100,2/9/2017 16:42
E97E3349-99DA-4B99-81F3-618D412FD70A,151001110,100,2/9/2017 19:42
AE694F8A-AD37-4701-A1FB-FBC3F58F26A3,151001256,100,2/10/2017 10:13
AE694F8A-AD37-4701-A1FB-FBC3F58F26A3,151001257,100,2/10/2017 23:39
7800A662-DC7D-478B-B4FD-2D18C914EEC7,151001258,99.1,2/11/2017 10:08
AE694F8A-AD37-4701-A1FB-FBC3F58F26A3,151001258,100,2/11/2017 14:41
AD2E29CC-E26E-4C61-A33B-5B952175748A,151001609,54,2/11/2017 0:41
0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,151001780,76,2/11/2017 11:09
0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,151001781,100,2/10/2017 16:51
0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,151001782,100,2/10/2017 17:54
0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,151001783,100,2/10/2017 19:40
0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,151001784,100,2/10/2017 22:24
F9C27F47-F521-4598-8883-0C0F8D73DE88,151002542,100,2/12/2017 21:49
049473A6-942E-4BB4-9B08-BCDEBC81CB51,151002988,100,2/11/2017 23:34
BB7F8A38-F3D6-488D-BBEB-2599B9C5192C,151003577,2.5568,2/12/2017 23:37
48DCC7B1-672D-47DA-B518-A6B47C079037,151003814,100,2/10/2017 16:36
C97F19FE-EBBB-495C-8533-21412236E4C3,151003814,95,2/10/2017 16:21
1E00691E-9EB7-4F5C-AA7D-51CCB5D24F22,151003882,99.905,2/11/2017 20:53
6AB2C8D3-0C70-483E-9FD3-ACFB5C5CA21B,151004160,100,2/10/2017 4:31
6AB2C8D3-0C70-483E-9FD3-ACFB5C5CA21B,151004161,100,2/10/2017 5:20
6AB2C8D3-0C70-483E-9FD3-ACFB5C5CA21B,151004162,100,2/10/2017 6:04
6AB2C8D3-0C70-483E-9FD3-ACFB5C5CA21B,151004163,100,2/11/2017 3:46
6AB2C8D3-0C70-483E-9FD3-ACFB5C5CA21B,151004164,100,2/11/2017 4:34
E786F3E8-AD77-4113-AE11-B5C3148D1DCD,151004693,33.214,2/12/2017 1:55
CB5AC748-43DF-48AB-8A2E-F4C3A218613A,151004836,100,2/11/2017 7:55
BC1F82D8-BAEB-4F85-9744-AF31577053FC,151005124,100,2/11/2017 14:13
C2041D1C-A29B-46D7-8B50-199DAAAFD3D6,151005217,1,2/10/2017 1:55
8ADE0B01-D52D-4808-A17B-04261B270433,151005224,5,2/10/2017 10:53
A0EA3C74-B568-43A4-A44B-D4E8493DD065,151005224,100,2/10/2017 19:55
AD285580-D9DF-4A10-AF67-0BC601EC2B5D,151005435,100,2/11/2017 13:06
B7A16FE9-5F8B-4644-9666-9C160976C2C4,151005435,0.8,2/11/2017 15:46
44D67E07-8F5C-4395-AB39-4A794C9EBE11,151005756,100,2/12/2017 22:52
E7D6BF58-D0B0-4CB5-A055-C5AF82511A0C,151005766,100,2/11/2017 12:41
1FCF6803-F6C9-4B8E-B849-D982F149821D,151006069,100,2/14/2017 19:07
8C315093-5EAB-449F-9B29-E93A17E9CD8B,151006069,100,2/11/2017 14:09
D7A9E8B7-8E1D-41B7-BA76-80A2791A5A9D,151100307,23,2/10/2017 7:59
33ADFBAC-604B-40B8-9DAF-FA550C4742B8,151100830,100,2/14/2017 23:46
D3482612-5001-4D56-A3DE-6F007750A4AC,151100951,100,2/11/2017 1:41
D3482612-5001-4D56-A3DE-6F007750A4AC,151100952,100,2/11/2017 2:43
D3482612-5001-4D56-A3DE-6F007750A4AC,151100953,100,2/11/2017 16:33
F3529C7E-9618-438D-BD83-5F1968A17637,151101207,14.814,2/12/2017 14:02
48A26051-A869-4BCA-8EF1-5008BD35E122,151101209,42,2/11/2017 6:27
9A097595-3490-4688-8CF5-F7B2E785CD58,151101460,0,2/10/2017 18:41
BD5D4ABD-D205-4F61-AF81-C3C103BAFEA3,151101475,100,2/11/2017 2:05
BD5D4ABD-D205-4F61-AF81-C3C103BAFEA3,151101476,100,2/11/2017 12:43
53CCF001-4D34-4574-87F2-8F0423433094,151101592,100,2/10/2017 15:42
F2A33272-17C3-48FE-A448-630AFEE0E60D,151102319,96,2/12/2017 5:26
07BDD518-66C7-487C-90A4-909327CE5AD3,151102323,99.4,2/10/2017 13:09
2D75CF16-00C8-426D-8677-CA5A4294C816,151102325,90,2/12/2017 0:53
E8DCD9DD-AF2B-4DF1-A33A-E7B8B09BAB90,151102325,10.3,2/10/2017 18:05
6E4A4373-E8BF-41AF-8C71-D0FAE109B298,151102967,0,2/12/2017 4:00
73E9D9CE-E305-42A2-99F9-0FE789532736,151102982,11.728,2/14/2017 13:09
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103190,100,2/10/2017 3:09
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103191,100,2/10/2017 3:32
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103192,100,2/10/2017 3:57
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103193,100,2/10/2017 4:14
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103194,100,2/10/2017 4:31
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103195,100,2/10/2017 4:42
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103196,100,2/10/2017 5:01
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103197,100,2/10/2017 5:19
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103198,100,2/10/2017 5:38
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103199,100,2/10/2017 23:15
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103200,100,2/10/2017 23:43
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103201,100,2/11/2017 0:08
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103202,100,2/11/2017 0:27
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103203,100,2/11/2017 0:46
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103204,100,2/11/2017 1:10
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103205,100,2/11/2017 1:30
7A0F7EA4-290E-48F2-B995-4877D33F98F9,151103206,100,2/11/2017 1:45
B9C03806-C84A-435C-A579-4323CB006266,151103306,0,2/15/2017 8:40
69FF3207-ED7A-404E-8AFF-AD5DA0466720,151103317,22,2/15/2017 8:04
3D17B99E-888D-4918-9C3F-80DFC9F28A73,151103335,100,2/11/2017 23:08
C97F19FE-EBBB-495C-8533-21412236E4C3,151103335,11,2/10/2017 18:16
DB72A678-1769-45E7-AD35-83EF5E3C9FA4,151103335,100,2/10/2017 20:41
12CA662D-002B-43FF-B7A5-C4FB67B27B34,151103366,98,2/14/2017 1:41
A5524B02-4E9F-4832-AB80-3E396555B80E,151103473,100,2/11/2017 13:21
803FE89D-81C3-4287-8443-1E89E269360D,151103474,100,2/12/2017 10:51
F38FCA22-9FF9-4B8B-8B6A-ECDCCDD45F09,151103500,64,2/9/2017 21:27
FB3BD039-5DBE-4B72-814A-0A0D8163AD29,151103531,0,2/12/2017 11:42
DC0FA6CE-8BE1-4672-B601-0D5FFD506C06,151103832,100,2/11/2017 9:24
E97E3349-99DA-4B99-81F3-618D412FD70A,151104001,100,2/10/2017 14:58
E97E3349-99DA-4B99-81F3-618D412FD70A,151104002,100,2/10/2017 21:54
C7C25DBA-03D0-46E5-9F20-9728084A33AA,151104070,100,2/12/2017 15:52
C7C25DBA-03D0-46E5-9F20-9728084A33AA,151104071,1,2/12/2017 15:52
C7C25DBA-03D0-46E5-9F20-9728084A33AA,151104072,100,2/11/2017 10:54
10D4720E-ED09-4D22-A75E-306045800B29,151104073,100,2/11/2017 20:04
C7C25DBA-03D0-46E5-9F20-9728084A33AA,151104073,100,2/12/2017 17:08
EF3DFDE9-CB38-4758-BBAE-9DF6352B0D44,151200149,0,2/11/2017 19:35
BA418A3B-A287-4168-B0AF-6BF6EB6AF179,151200465,100,2/11/2017 4:38
A6C57C44-411E-4EFF-A4DA-9131FBE1213C,151200926,14,2/10/2017 17:58
C05FBBEB-33C0-40E1-A2AE-7C639CA3EB19,151200926,100,2/10/2017 2:49
C05FBBEB-33C0-40E1-A2AE-7C639CA3EB19,151200927,100,2/10/2017 2:59
C05FBBEB-33C0-40E1-A2AE-7C639CA3EB19,151200957,100,2/10/2017 0:58
C05FBBEB-33C0-40E1-A2AE-7C639CA3EB19,151200958,1,2/10/2017 0:59
D9A21A00-ED98-4052-A2ED-82E4368B23EC,151201308,28,2/14/2017 14:23
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,151201330,100,2/10/2017 18:34
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,151201331,100,2/10/2017 19:30
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,151201332,100,2/10/2017 21:25
DDE7B899-0EEE-4E3B-A4CA-93201691C97A,151201333,100,2/10/2017 23:37
A9BABCB3-36DE-41D6-A7A1-6D3BF0A6FF03,151201348,16,2/9/2017 18:20
195FF1F1-2ECC-4D61-802D-AB08BDBBDCB1,151201446,1,2/9/2017 10:58
195FF1F1-2ECC-4D61-802D-AB08BDBBDCB1,151201447,100,2/9/2017 19:00
195FF1F1-2ECC-4D61-802D-AB08BDBBDCB1,151201448,100,2/12/2017 22:00
3347FA28-F278-4648-BD82-34EDAB3612D4,151201496,100,2/9/2017 21:06
2D3171F5-B3FC-4C36-9848-21D75DBA66F9,151201556,100,2/11/2017 8:00
2D3171F5-B3FC-4C36-9848-21D75DBA66F9,151201557,100,2/11/2017 10:22
2D3171F5-B3FC-4C36-9848-21D75DBA66F9,151201558,100,2/12/2017 7:17
2D3171F5-B3FC-4C36-9848-21D75DBA66F9,151201559,100,2/12/2017 19:48
62182CA1-925B-48F9-9AC4-917F5FF54AFF,151201559,47.8,2/10/2017 11:28
2D3171F5-B3FC-4C36-9848-21D75DBA66F9,151201560,100,2/12/2017 22:10
2D3171F5-B3FC-4C36-9848-21D75DBA66F9,151201561,100,2/13/2017 8:21
2D3171F5-B3FC-4C36-9848-21D75DBA66F9,151201562,100,2/13/2017 10:50
2D3171F5-B3FC-4C36-9848-21D75DBA66F9,151201563,100,2/13/2017 12:15
2D3171F5-B3FC-4C36-9848-21D75DBA66F9,151201564,100,2/13/2017 13:50
2D3171F5-B3FC-4C36-9848-21D75DBA66F9,151201565,100,2/13/2017 15:11
2D3171F5-B3FC-4C36-9848-21D75DBA66F9,151201566,100,2/13/2017 20:14
2D3171F5-B3FC-4C36-9848-21D75DBA66F9,151201567,100,2/14/2017 0:52
2D3171F5-B3FC-4C36-9848-21D75DBA66F9,151201568,100,2/14/2017 10:17
62182CA1-925B-48F9-9AC4-917F5FF54AFF,151201568,98.5,2/10/2017 17:23
2D3171F5-B3FC-4C36-9848-21D75DBA66F9,151201569,100,2/14/2017 16:13
2D3171F5-B3FC-4C36-9848-21D75DBA66F9,151201570,100,2/14/2017 18:28
2D3171F5-B3FC-4C36-9848-21D75DBA66F9,151201571,100,2/14/2017 22:08
A6C57C44-411E-4EFF-A4DA-9131FBE1213C,151201616,100,2/10/2017 21:48
A6C57C44-411E-4EFF-A4DA-9131FBE1213C,151201617,100,2/11/2017 1:14
A6C57C44-411E-4EFF-A4DA-9131FBE1213C,151201618,100,2/11/2017 12:19
3C883C98-F2E1-4673-BA01-15A809CCC6DB,151201641,100,2/11/2017 2:15
D4BDD51B-7E61-4987-B9E9-DD30612682B9,151201641,100,2/10/2017 13:41
3C883C98-F2E1-4673-BA01-15A809CCC6DB,151201642,100,2/12/2017 2:13
D4BDD51B-7E61-4987-B9E9-DD30612682B9,151201642,100,2/10/2017 15:27
3347FA28-F278-4648-BD82-34EDAB3612D4,151201643,86,2/9/2017 20:05
3C883C98-F2E1-4673-BA01-15A809CCC6DB,151201643,9,2/12/2017 2:15
D4BDD51B-7E61-4987-B9E9-DD30612682B9,151201643,89,2/11/2017 7:54
3C883C98-F2E1-4673-BA01-15A809CCC6DB,151201644,1,2/12/2017 2:15
D4BDD51B-7E61-4987-B9E9-DD30612682B9,151201648,99.3,2/11/2017 0:01
D4BDD51B-7E61-4987-B9E9-DD30612682B9,151201649,100,2/11/2017 9:54
22616308-0863-48B7-9CBD-82EBB4043179,151202846,97,2/11/2017 1:56
5D52EF8B-4F09-418F-B188-B2053FD3C403,151203058,97,2/11/2017 21:54
BE2EC233-80EC-4306-B0F9-3F5FB026EEE8,151204472,0,2/10/2017 6:02
